"","00","01","10","11"
"EV_n",0.764767193491601,0.779127223957697,0.726216773580829,0.752968590907579
"EV_y",0.235232806508399,0.220872776042303,0.273783226419171,0.247031409092421
"SD_n",0.00831441454824228,0.0101199156389139,0.0132685811367152,0.0151133947964659
"SD_y",0.00831441454824228,0.0101199156389139,0.0132685811367152,0.0151133947964659
"post.theta_n",1989.41836401072,1308.41836401072,819.418364010718,612.418364010718
"post.theta_y",611.920162198654,370.920162198654,308.920162198654,200.920162198654
"opt.theta_n",36.4183640107183,NA,NA,NA
"opt.theta_y",11.9201621986542,NA,NA,NA
"max.spread_n",3.17069055456796,NA,NA,NA
"max.spread_y",3.17069055456796,NA,NA,NA
