"","00","01","10","11"
"EV_n",0.788717186302027,0.748932194694626,0.738533950780641,0.76801356595181
"EV_y",0.211282813697973,0.251067805305374,0.261466049219359,0.23198643404819
"SD_n",0.0178851833663583,0.0121062980493927,0.0128637079459128,0.00741331359657492
"SD_y",0.0178851833663583,0.0121062980493927,0.0128637079459128,0.00741331359657492
"post.theta_n",410.095998329365,960.095998329365,861.095998329365,2489.09599832937
"post.theta_y",109.85716796607,321.85716796607,304.85716796607,751.85716796607
"opt.theta_n",34.0959983293653,NA,NA,NA
"opt.theta_y",10.8571679660697,NA,NA,NA
"max.spread_n",2.27787039016991,NA,NA,NA
"max.spread_y",2.27787039016991,NA,NA,NA
