"","00","01","10","11"
"EV_n",0.781098451175972,0.744066429034233,0.755471854175367,0.764129104737035
"EV_y",0.218901548824028,0.255933570965767,0.244528145824633,0.235870895262965
"SD_n",0.0117541791416544,0.0108771335674689,0.0110954609256134,0.00954190406432021
"SD_y",0.0117541791416544,0.0108771335674689,0.0110954609256134,0.00954190406432021
"post.theta_n",965.883417588646,1196.88341758865,1132.88341758865,1511.88341758865
"post.theta_y",270.687229983979,411.687229983979,366.687229983979,466.687229983979
"opt.theta_n",55.8834175886462,NA,NA,NA
"opt.theta_y",17.6872299839788,NA,NA,NA
"max.spread_n",2.31236721400998,NA,NA,NA
"max.spread_y",2.31236721400998,NA,NA,NA
