"","00","01","10","11"
"EV_n",0.601170150973751,0.552456471374493,0.576329710625921,0.592021483695801
"EV_y",0.398829849026249,0.447543528625507,0.423670289374079,0.407978516304199
"SD_n",0.0106690042514606,0.018708830266558,0.00973707732587023,0.0166583601151007
"SD_y",0.0106690042514606,0.018708830266558,0.00973707732587023,0.0166583601151007
"post.theta_n",1265.69325775719,389.693257757189,1483.69325775719,514.693257757189
"post.theta_y",839.689479072095,315.689479072095,1090.6894790721,354.689479072095
"opt.theta_n",32.6932577571889,NA,NA,NA
"opt.theta_y",23.6894790720951,NA,NA,NA
"max.spread_n",2.26184635164389,NA,NA,NA
"max.spread_y",2.26184635164389,NA,NA,NA
