"","00","01","10","11"
"EV_n",0.59236545413525,0.585671344390293,0.567747666486759,0.608477617866817
"EV_y",0.40763454586475,0.414328655609707,0.432252333513241,0.391522382133183
"SD_n",0.0111326943426565,0.0175559373285918,0.00989133569929562,0.0148636992784804
"SD_y",0.0111326943426565,0.0175559373285918,0.00989133569929562,0.0148636992784804
"post.theta_n",1153.52468681774,460.524686817738,1423.52468681774,655.524686817738
"post.theta_y",793.794622174855,325.794622174855,1083.79462217486,421.794622174855
"opt.theta_n",42.5246868177377,NA,NA,NA
"opt.theta_y",29.7946221748551,NA,NA,NA
"max.spread_n",2.28126889857317,NA,NA,NA
"max.spread_y",2.28126889857317,NA,NA,NA
