"","00","01","10","11"
"EV_n",0.758897702011761,0.780732102635298,0.744499788494383,0.815300335341528
"EV_y",0.241102297988239,0.219267897364702,0.255500211505617,0.184699664658472
"SD_n",0.00656727478996816,0.0162108659018501,0.0134697384324673,0.0282697641381923
"SD_y",0.00656727478996816,0.0162108659018501,0.0134697384324673,0.0282697641381923
"post.theta_n",3218.80796028911,507.807960289112,779.807960289112,152.807960289112
"post.theta_y",1022.61740146436,142.617401464359,267.617401464359,34.617401464359
"opt.theta_n",18.8079602891124,NA,NA,NA
"opt.theta_y",5.61740146435904,NA,NA,NA
"max.spread_n",2.2609330188212,NA,NA,NA
"max.spread_y",2.26093301882121,NA,NA,NA
