"","00","01","10","11"
"EV_n",0.730514248127196,0.719211046725313,0.695299585650658,0.739835540529918
"EV_y",0.269485751872804,0.280788953274687,0.304700414349342,0.260164459470082
"SD_n",0.00702285854022339,0.0121255958715194,0.0153298703258593,0.0208091021468759
"SD_y",0.00702285854022339,0.0121255958715194,0.0153298703258593,0.0208091021468759
"post.theta_n",2915.1206280678,987.120628067803,626.120628067803,328.120628067803
"post.theta_y",1075.38419170982,385.384191709822,274.384191709822,115.384191709822
"opt.theta_n",122.120628067803,NA,NA,NA
"opt.theta_y",47.3841917098217,NA,NA,NA
"max.spread_n",2.08840945197087,NA,NA,NA
"max.spread_y",2.08840945197087,NA,NA,NA
