"","00","01","10","11"
"EV_n",0.612049583032736,0.58755586995692,0.580306532597741,0.575242197762694
"EV_y",0.387950416967264,0.41244413004308,0.419693467402258,0.424757802237306
"SD_n",0.0143189567705363,0.0155508838391718,0.00963398498693105,0.0104230113299474
"SD_y",0.0143189567705363,0.0155508838391718,0.00963398498693105,0.0104230113299474
"post.theta_n",708.192799377007,588.192799377007,1522.19279937701,1293.19279937701
"post.theta_y",448.891232717053,412.891232717053,1100.89123271705,954.891232717053
"opt.theta_n",147.192799377006,NA,NA,NA
"opt.theta_y",102.891232717053,NA,NA,NA
"max.spread_n",2.07824768974265,NA,NA,NA
"max.spread_y",2.07824768974265,NA,NA,NA
