"","00","01","10","11"
"EV_n",0.769493662292791,0.787153036576862,0.748992399468456,0.763763852712382
"EV_y",0.230506337707209,0.212846963423138,0.251007600531544,0.236236147287618
"SD_n",0.0104134882021831,0.0146123488315419,0.00777294214485223,0.0114690657432935
"SD_y",0.0104134882021831,0.0146123488315419,0.00777294214485223,0.0114690657432935
"post.theta_n",1257.8675411289,616.867541128897,2329.8675411289,1046.8675411289
"post.theta_y",376.801596211289,166.801596211289,780.801596211289,323.801596211289
"opt.theta_n",166.867541128896,NA,NA,NA
"opt.theta_y",50.8015962112886,NA,NA,NA
"max.spread_n",2.30562351111937,NA,NA,NA
"max.spread_y",2.30562351111937,NA,NA,NA
