"","00","01","10","11"
"EV_n",0.567171922841597,0.580554543860473,0.617335044555587,0.587556506259086
"EV_y",0.432828077158403,0.419445456139527,0.382664955444413,0.412443493740914
"SD_n",0.0112181399958393,0.0103947032240139,0.0138942133134761,0.0131580336545952
"SD_y",0.0112181399958393,0.0103947032240139,0.0138942133134761,0.0131580336545952
"post.theta_n",1105.80988548732,1307.80988548732,754.809885487325,821.809885487325
"post.theta_y",843.880924218293,944.880924218293,467.880924218293,576.880924218293
"opt.theta_n",116.809885487325,NA,NA,NA
"opt.theta_y",81.8809242182933,NA,NA,NA
"max.spread_n",2.80905431190886,NA,NA,NA
"max.spread_y",2.80905431190887,NA,NA,NA
